itm_id,branch_stock_from_branch,branch_stock_from_main,diff
55982,0.01,6.01,-6
55989,29,60,-31
56059,23,17,6
56082,9,10,-1
56096,6.02,2.02,4
56123,1,0,1
56159,6,8,-2
56197,57600,67800,-10200
56259,2,3,-1
56288,9,1.01,7.99
56300,207,229,-22
56318,21.02,12.02,9
56325,5,4,1
56390,58.02,70.02,-12
56402,3,4,-1
56415,35.01,36.01,-1
56427,63,40,23
56443,37,27,10
56456,29,36.5,-7.5
56487,4,2,2
56508,36,56,-20
56510,19.01,10.01,9
56519,4,1,3
56553,1,3,-2
56575,32,35,-3
56595,3,4,-1
56604,104,107,-3
56605,26.98,28.98,-2
56606,30.01,31.01,-1
56777,9,6,3
56780,167,196,-29
56785,17.01,8.01,9
56797,3.01,7.01,-4
56833,4,5,-1
56834,9.5,11.5,-2
56847,3,4,-1
56848,46,43,3
56853,18,15,3
56899,4,6,-2
56942,41,46,-5
57100,4,5,-1
57159,2,0,2
57295,1,3,-2
57360,44.01,50.01,-6
57420,0,1,-1
57633,9,6,3
57804,1,2,-1
57805,24,33,-9
57889,3,4,-1
58015,5,0,5
58042,12,0,12
58054,12,14,-2
58056,2,0,2
58065,14,2,12
58066,5,0,5
58088,2,3,-1
58089,40,50,-10
58090,130,110,20
58107,13,9,4
58129,10,7,3
58131,50,69,-19
58173,10,19,-9
58178,68,70,-2
58231,1,0,1
58332,4.5,3.5,1
58353,228,28,200
58360,24,4,20
58413,4,3,1
58414,5,3,2
58448,29,30,-1
58449,3,4,-1
58455,12,3,9
58536,12,13,-1
58552,34.3,23.66,10.64
58561,10,11,-1
58630,54,56,-2
58840,8,9,-1
58985,4.66,5,-0.34
59019,2,3,-1
59111,16,31,-15
59135,0.04,4.01,-3.97
59222,136,138,-2
59335,1,2,-1
59339,3,5,-2
59393,2.82,1,1.82
59395,33,39,-6
59451,85,40,45
59470,438,418,20
59533,16,20,-4
59572,12,11,1
59577,72.01,79.01,-7
59616,9,10,-1
59666,2,3,-1
59675,61,65,-4
59679,2,4,-2
59773,27,30,-3
59811,11,15,-4
59847,41,54,-13
59852,9,10,-1
59869,43.02,45.02,-2
60331,17,15,2
60459,2,3,-1
60585,10,7,3
60595,6,0,6
60647,41,16,25
60697,58.02,84.02,-26
60765,2,3,-1
60797,3,4,-1
60804,41,47,-6
60878,1,2,-1
60899,13,3,10
60939,3,0,3
60964,17,19,-2
60998,15,9,6
61008,24.02,16.02,8
61010,3,4,-1
61071,0,2,-2
61169,4,6,-2
61475,14.5,12.5,2
61476,9,10,-1
61616,5,6,-1
61699,141,156,-15
61713,7,8,-1
61716,12.92,13.91,-0.99
61727,18,21,-3
61956,16.32,18.82,-2.5
62136,1,2,-1
62165,24.01,29.01,-5
62487,25,26,-1
62488,46.01,40.01,6
62686,671,223,448
62738,55,58,-3
62740,7,9,-2
62758,14,18,-4
62798,30,31,-1
62895,21,22,-1
62937,2,3,-1
63021,9,10,-1
63115,11,9,2
63219,8,5,3
63224,49,51.5,-2.5
63225,9,10,-1
63317,26,27,-1
63364,67.02,71.02,-4
63392,37,40,-3
63419,43,46,-3
63542,18,22,-4
63552,1,2,-1
63561,11,7,4
63601,8.69,5.69,3
63631,1,0,1
63676,10,11,-1
63904,40,70,-30
63944,7,8,-1
63979,0,5,-5
63993,15,16,-1
63994,14.01,11.01,3
64006,1.25,2.25,-1
64021,0,1,-1
64025,1.75,2.75,-1
64104,50,35,15
64140,40,10,30
64299,21,20,1
64312,7,9,-2
64339,2,0,2
64341,3,0,3
64347,4,2,2
64349,3,2,1
64636,3,4,-1
64717,395.5,456.5,-61
64791,84,90,-6
64805,11,8,3
64902,17,19,-2
64980,27,28,-1
65017,7,8,-1
65040,8,2,6
65082,16,17,-1
65213,37,40,-3
65232,15,17,-2
65430,10,18,-8
65435,13,14,-1
65638,80,85,-5
65639,32,34,-2
65939,23,41,-18
66012,24,22,2
66039,91.5,101.5,-10
66145,18,25,-7
66157,14,17,-3
66209,447,314,133
66212,90,96,-6
66300,7,4,3
66303,9,10,-1
66304,1,2,-1
66345,30,32,-2
66371,51.04,66.04,-15
66372,55,70,-15
66478,35,39,-4
66632,5,3,2
66635,9,6,3
66636,4,1,3
66638,1,2,-1
66669,1,15,-14
66891,24,21,3
67011,48,50,-2
67080,97.01,103.01,-6
67268,3,4,-1
67305,15,12,3
67418,63.02,37.02,26
67439,44,40,4
67455,45,64,-19
67456,17,11,6
67518,0,1,-1
67548,85,94,-9
67595,34,35,-1
67637,46,36,10
67669,26,27,-1
67717,23,33,-10
68055,16,17,-1
68225,63,27,36
68236,0,1,-1
68265,0,5,-5
68292,14,12,2
68333,15,13,2
68531,6.02,9.02,-3
68533,9,11,-2
68599,2,1,1
68795,1,0,1
68808,5,6,-1
68876,18,20,-2
68920,52.01,56.01,-4
68930,102,2,100
68936,17,19,-2
68959,10,8,2
68971,2,3,-1
69066,5,6,-1
69197,1,2,-1
69209,17,18,-1
69250,5,0,5
69279,0,1,-1
69322,51,55,-4
69323,27,28,-1
69352,14,17,-3
69354,20,0,20
69555,1,2,-1
69574,2,1,1
69629,6,8,-2
69639,14,17,-3
69668,20,22,-2
69792,1,2,-1
69827,5,6,-1
69985,3,1,2
70046,281,285,-4
70047,67,88,-21
70246,46,47,-1
70256,13,10,3
70299,18.06,20.06,-2
70391,3,4,-1
70393,1,2,-1
70395,1,3,-2
70396,2,3,-1
70706,1,11,-10
70746,32,16,16
71128,16,20,-4
71581,20,4,16
72131,25,13,12
72248,72,32,40
72249,3100,2100,1000
72250,191,91,100
72503,4,7,-3
73057,39.02,51.02,-12
73157,0,1,-1
73355,3,4,-1
73446,97.02,108.02,-11
73512,103,5,98
73541,114,119,-5
73574,23,25,-2
73610,7,9,-2
73624,18.02,19.02,-1
73670,115,31,84
74356,3,1,2
74402,8,3,5
74414,3,4,-1
74458,3,0,3
74524,156.52,113.52,43
74602,57.02,61.02,-4
74623,18,12,6
74634,18,23,-5
74768,47,53,-6
74781,3,5,-2
74804,49,61,-12
74834,51,1,50
74836,21,2,19
74837,27,9,18
75122,0,12,-12
75300,12,14,-2
75304,60,66,-6
75305,30,33,-3
75325,6,7,-1
75455,1,0,1
75580,0,1,-1
75611,5,7,-2
75708,4,5,-1
75719,1,2,-1
75791,0,13,-13
75934,10,11,-1
75979,20,24,-4
75996,3,0,3
76008,2,3,-1
76041,22,24,-2
76108,28,30,-2
76116,17,11,6
76136,5,6,-1
76153,14,16,-2
76177,13,15,-2
76230,4,6,-2
76301,4.02,7.02,-3
76334,2960,980,1980
76335,2720,1220,1500
76336,2700,1000,1700
76355,31,29,2
76404,5,0,5
76563,6,0,6
76564,5,0,5
76593,12,15,-3
76844,42,43,-1
76920,46.99,55.99,-9
76930,17,19,-2
77039,47,45,2
77040,70,68,2
77046,60,62,-2
77050,38,24,14
77079,6,8,-2
77082,12.02,13.02,-1
77083,4,5,-1
77105,4,5,-1
77297,7,10,-3
77323,16,11,5
77339,3,4,-1
77390,149,151,-2
77475,13.02,14.02,-1
77555,1,3,-2
77568,14,3,11
77664,3,5,-2
77683,48,60,-12
77709,8.98,14.98,-6
77881,1,2,-1
77891,23,17,6
77968,17,19,-2
77982,8,5,3
78031,97.04,85.04,12
78042,7,8,-1
78080,16,18,-2
78224,33.01,37.01,-4
78268,46,53,-7
78367,15.01,18.01,-3
78368,21,23,-2
78394,11,12,-1
78395,3,4,-1
78497,9,11,-2
78560,3,1,2
78592,3,6,-3
78613,2,3,-1
78615,0,1,-1
78616,5,6,-1
78619,4,5,-1
78628,0,3,-3
78716,34,36,-2
78728,13,6,7
78786,8,10,-2
78830,6,8,-2
78846,1,3,-2
78935,5,9,-4
79160,32.02,35.02,-3
79164,11,11.5,-0.5
79176,11,13,-2
79195,6,7,-1
79224,25,31,-6
79226,14,18,-4
89247,6,7,-1
89366,2,0,2
89457,2,3,-1
89494,11,6,5
89564,4,5,-1
89585,6,7,-1
89588,46,39,7
89610,98,114,-16
89656,24,29,-5
89669,7,8,-1
89680,29,24,5
89687,0,2,-2
90111,26,38,-12
90112,23.5,24.5,-1
90114,44,36,8
90117,0,1,-1
90139,2,4,-2
90202,19.51,21.51,-2
90219,3,4,-1
90227,15,18,-3
90230,0,3,-3
90233,0,1,-1
90235,48,60,-12
90262,103,111.5,-8.5
90263,43,53.5,-10.5
90284,10,11,-1
90398,247,47,200
90448,2,6,-4
90465,63,41,22
90535,6,8,-2
90553,4,6,-2
90555,2,7,-5
90556,11,12,-1
90572,7,8,-1
90584,9.34,9.84,-0.5
90621,95,74,21
90629,58,60,-2
90636,10,11,-1
90713,24,20,4
90771,5,8,-3
90851,1.67,2.67,-1
90852,2.68,3.01,-0.33
90888,8,9,-1
90902,10,8,2
90927,3,1,2
90935,39,42,-3
90973,2,1,1
91011,4,5,-1
91024,5,6,-1
91030,33,24,9
91032,31.01,22.01,9
91033,57.02,55.02,2
91075,24,18,6
91076,9,0,9
91106,40,2,38
91118,27.02,12.02,15
91144,20,16,4
91156,19,16,3
91167,43.02,34.02,9
91220,9,12,-3
91250,13,15,-2
91394,16,13,3
91433,3,4,-1
91440,7,8,-1
91492,15,12,3
91498,2,1,1
91544,19,23,-4
91638,29,31,-2
91670,0,1,-1
91678,6,9,-3
91702,8,9,-1
91721,17.02,5.02,12
91742,11,8,3
91744,15,17,-2
91750,270,300,-30
91770,38,23,15
91809,11.02,9.02,2
91812,11,13,-2
91848,12.28,14.28,-2
91933,5,2,3
91976,59.98,71.98,-12
92005,2,3,-1
92037,3,6,-3
92085,64,73,-9
92088,5,8,-3
92116,5,6,-1
92130,5,1,4
92143,10,7,3
92156,2,3,-1
92170,5,3,2
92178,4,2,2
92218,22.02,23.02,-1
92277,22,23,-1
92303,1,3,-2
92330,2,0,2
92331,2,0,2
92451,19,16,3
92467,17,18,-1
92571,39.02,57.02,-18
92595,11,12,-1
92603,51,52,-1
92649,1,2,-1
92733,130,140,-10
92761,1617,1651,-34
92789,75,89,-14
92799,3,0,3
92803,50,54,-4
92807,83.02,95.02,-12
92816,3,5,-2
92899,2,3,-1
92906,2,3,-1
92942,4,5,-1
92962,14,10,4
92968,30,20,10
93009,11,13,-2
93061,27.02,34.02,-7
93062,62,66,-4
93075,6,7,-1
93107,13,14,-1
93134,3,5,-2
93193,0,2,-2
93205,1,2,-1
93291,14.02,8.02,6
93292,39,33,6
93306,21.75,14.25,7.5
93399,19,17,2
93401,11.01,7.01,4
93454,6,8,-2
93492,20,23,-3
93514,18.02,21.02,-3
93636,28.02,22.02,6
93660,3,5,-2
93663,16,13,3
93719,35.01,5.01,30
93747,12,13,-1
93760,3,4,-1
93782,0,12,-12
93830,48,56,-8
93863,14.05,15.05,-1
93891,37,40,-3
93903,2,3,-1
93908,12,13,-1
93955,12,13,-1
94021,15,11,4
94023,14,8,6
94047,16.04,17.04,-1
94102,56,36,20
94135,11,19,-8
94137,4,5,-1
94156,4,7,-3
94195,4.01,7.01,-3
94196,10.02,8.02,2
94197,17.01,14.01,3
94198,35,32,3
94200,9.01,11.01,-2
94227,108.69,134.69,-26
94228,15.01,18.01,-3
94233,25,34,-9
94259,24,22,2
94278,81,94,-13
94326,5,7,-2
94354,17,15,2
94377,6,7,-1
94485,10,11,-1
94501,10,12,-2
94505,74.01,85.01,-11
94514,179.96,210.96,-31
94549,22,24,-2
94576,3,0,3
94583,6,4,2
94585,40,14,26
94599,4,10,-6
94645,4,1,3
94672,25.01,26.01,-1
94704,10,12,-2
94730,3.01,9.01,-6
94731,63,51,12
94733,41,46,-5
94734,13,14,-1
94741,116.04,132.04,-16
94781,32,18,14
94810,69.01,54.01,15
94836,7,8,-1
94881,6,0,6
94930,1,0,1
94951,36,38,-2
95094,3,4,-1
95166,22,24,-2
95173,5,7,-2
95174,10,11,-1
95179,33,36,-3
95191,22,28,-6
95195,17,13,4
95214,5,4,1
95230,240,300,-60
95236,6,7,-1
95252,19,21,-2
95289,2,3,-1
95298,8.02,10.02,-2
95311,51,55,-4
95368,20,23,-3
95373,0,3,-3
95381,27.02,29.02,-2
95393,8,9,-1
95399,0,1,-1
95404,1,3,-2
95410,23,30,-7
95420,16,13,3
95442,18,8,10
95494,1,2,-1
95499,21,18,3
95504,4,5,-1
95507,27,31,-4
95529,65,63,2
95531,55,16,39
95541,47,20,27
95542,4,5,-1
95610,11,13,-2
95618,26,36,-10
95622,29.98,17.98,12
95666,3,5,-2
95667,7,8,-1
95679,39,33,6
95788,42,46,-4
95828,1,2,-1
95844,6443,6461,-18
95868,11,12,-1
95893,1.02,4.02,-3
95918,30,41,-11
95955,0,1,-1
95959,4,1,3
95983,25,29,-4
96049,74,49,25
96096,28,24,4
96106,124,141,-17
96107,46.5,10.5,36
96121,8,10,-2
96188,13,11,2
96196,34.01,29.01,5
96198,20,14,6
96199,1,2,-1
96212,7,3,4
96227,12,14,-2
96243,32.02,35.02,-3
96261,10.01,13.01,-3
96277,31.02,22.02,9
96288,83,108,-25
96297,41,47,-6
96302,46,51,-5
96319,1,2,-1
96326,208,226,-18
96354,9,7,2
96355,6,7,-1
96388,23.02,17.02,6
96400,459,568,-109
96402,17,13,4
96426,15,19,-4
96473,4.01,7.01,-3
96474,4,8,-4
96560,193.36,196.36,-3
96563,36,48,-12
96567,2,3,-1
96641,0,3,-3
96642,70.02,98.02,-28
96657,43,47,-4
96673,22,26,-4
96728,21,23,-2
96739,9,5,4
96751,0,1,-1
96753,35,36,-1
96757,49,61,-12
96799,37,40,-3
96800,36.2,41.2,-5
96829,30,29,1
96844,3,0,3
96851,14.02,6.02,8
96872,35.01,26.01,9
96875,5,6,-1
96884,92.99,99.99,-7
96928,43,48,-5
96940,14,10,4
96942,17,5,12
96968,6,8,-2
96989,48,56,-8
96998,27,30,-3
97003,40,56,-16
97065,1,3,-2
97114,16,12,4
97115,36,37,-1
97172,56,63,-7
97230,6,3,3
97259,13,10,3
97292,23,20,3
97353,2,3,-1
97398,17,19,-2
97401,22,23,-1
97418,37,43,-6
97423,7,9,-2
97440,5,11,-6
97441,8,9,-1
97442,405,331,74
97448,40,47,-7
97492,6,1,5
97504,6,12,-6
97514,19.02,16.02,3
97517,35.01,41.01,-6
97590,182,188,-6
97639,10,11,-1
97682,2,5,-3
97683,58,66,-8
97689,6,7,-1
97697,28,29,-1
97701,5,7,-2
97725,56,62,-6
97726,10,8,2
97744,51,43,8
97771,180,130,50
97774,6,7,-1
97779,17,12,5
97782,4,5,-1
97791,11,15,-4
97834,8,7,1
97906,24.02,19.02,5
97955,0,1,-1
97962,51.36,43.36,8
97970,9,6,3
97971,0,10,-10
97975,15,16,-1
97984,11,13,-2
98001,9,11,-2
98009,12,13,-1
98015,6.01,3.01,3
98039,36.02,33.02,3
98045,5,9,-4
98048,20,9,11
98089,24,0,24
98090,173,98,75
98093,30,40,-10
98110,5,3,2
98113,0,10,-10
98122,2,4,-2
98141,6,3,3
98164,150,110,40
98182,9,10,-1
98190,18.5,15,3.5
98202,28,19,9
98206,8,6,2
98237,4,1,3
98269,8,6,2
98294,95,106,-11
98297,48,49,-1
98324,3,6,-3
98378,2,3,-1
98379,6,3,3
98405,28,24,4
98416,114,133,-19
98430,80,90,-10
98436,10,9,1
98452,9.02,12.02,-3
98456,11,13,-2
98457,23,27,-4
98478,10,33,-23
98512,0,1,-1
98515,32,39,-7
98536,18,9,9
98554,7,8,-1
98555,12,16,-4
98568,35.02,39.02,-4
98572,6,5,1
98584,8,9,-1
98585,11,14,-3
98604,5,6,-1
98612,16,17,-1
98626,34,74,-40
98633,14,16,-2
98652,32,26,6
98695,8,9,-1
98699,22,27,-5
98707,20,6,14
98728,31.5,23.5,8
98750,12,13,-1
98754,10,8,2
98778,158,188,-30
98784,17,18,-1
98794,3,4,-1
98797,41,43,-2
98821,17,15,2
98824,1,2,-1
98863,56,66,-10
98864,196,224,-28
98869,12,14,-2
98914,11,14,-3
98917,12,14,-2
98921,124,136,-12
98946,99.01,106.01,-7
99009,14.01,17.01,-3
99056,7.02,4.02,3
99085,6,7,-1
99088,0,1,-1
99092,19,20,-1
99099,93.04,87.04,6
99101,8,10,-2
99102,19,20,-1
99104,1,2,-1
99122,15,0,15
99125,0,1,-1
99201,42,34,8
99208,23,24,-1
99213,8,4,4
99224,6,9,-3
99263,63,67,-4
99264,190,100,90
99273,16,7,9
99278,13,15,-2
99281,5,6,-1
99320,5.01,8.01,-3
99325,11,12,-1
99337,5,6,-1
99355,7,8,-1
99356,7,6,1
99358,44,48,-4
99377,4,2,2
99412,2,3,-1
99501,39.01,40.01,-1
99557,9.02,10.02,-1
99587,2,3,-1
99592,3.76,3.87,-0.11
99613,5,0,5
99619,4,5,-1
99666,6,7,-1
99676,100,80,20
99719,14,10,4
99721,4,7,-3
99750,13,11,2
99797,0,1,-1
99804,23,24,-1
99835,40.03,43.03,-3
99903,0,1,-1
99917,79,85,-6
99924,48,51,-3
99948,12,7,5
99961,5,9,-4
99975,2,3,-1
99976,2,3,-1
99977,0,1,-1
99990,43,51,-8
99996,0,1,-1
100010,0,1,-1
100030,1,2,-1
100137,18.01,21.01,-3
100139,0,2,-2
100144,4,6,-2
100145,1,0,1
100146,43,40,3
100148,50,45,5
100149,22,25,-3
100168,3,4,-1
100174,180,540,-360
100203,16,7,9
100205,7,8,-1
100212,21,17,4
100213,39,41,-2
100215,34,15,19
100217,2,3,-1
100221,74.02,98.02,-24
100222,3,4,-1
100229,52,57,-5
100241,45.01,47.01,-2
100242,38.02,39.02,-1
100294,8,10,-2
100303,8,3,5
100313,11.01,8.01,3
100321,3,4,-1
100348,8.5,0.5,8
100385,47.01,53.01,-6
100404,180,120,60
100420,90,96,-6
100528,16,17,-1
100533,13,14,-1
100548,4,5,-1
100571,5,9,-4
100581,5,0,5
100584,38,41,-3
100587,48.01,51.01,-3
100592,5,0,5
100594,33.97,36.97,-3
100595,84.02,105.02,-21
100596,6,4,2
100598,54,63,-9
100643,229,64,165
100694,2,4,-2
100698,0,2,-2
100705,14,16,-2
100737,15,9,6
100742,5604.9,4348.9,1256
100744,0,2,-2
100746,81,95,-14
100761,5,4,1
100780,19,22,-3
100781,0,2,-2
100812,16,7,9
100816,29,35,-6
100830,31.02,19.02,12
100885,4,6,-2
100892,45,54,-9
100897,10.02,1.02,9
100899,2,3,-1
100903,2,3,-1
100907,129.02,135.02,-6
100915,7,8,-1
100923,4.01,5.01,-1
100995,80.01,83.01,-3
100997,7,9,-2
101003,20,25,-5
101014,18.8,11.2,7.6
101015,8,11,-3
101058,2,8,-6
101062,15,18,-3
101064,12.19,13.19,-1
101065,4,8,-4
101083,31,35,-4
101096,12,16,-4
101116,21,26,-5
101141,3,7,-4
101190,15,19,-4
101197,29,32,-3
101223,42,44,-2
101237,9,10,-1
101241,2,0,2
101292,180,240,-60
101293,9,10,-1
101294,137,158,-21
101307,18,20,-2
101321,21,23,-2
101323,6,9,-3
101361,89.01,99.01,-10
101373,2,3,-1
101396,15,12,3
101403,12,13,-1
101407,6,4,2
101416,3,4,-1
101428,1.01,1.34,-0.33
101431,2,3,-1
101441,13,14,-1
101452,35,11,24
101494,32,39,-7
101495,17.68,25.68,-8
101507,101.03,111.03,-10
101533,4,5,-1
101544,33,25,8
101556,240,162,78
101568,24,0,24
101602,132,112,20
101615,2,0,2
101636,1,0,1
101661,16,6,10
101665,5,0,5
101681,29.5,32.5,-3
101683,1,2,-1
101722,15,13,2
101724,4,6,-2
101773,25,27,-2
101774,17,19,-2
101781,6,10,-4
101784,42.02,34.02,8
101789,9.02,3.02,6
101806,1,3,-2
101829,0,1,-1
101835,12,13,-1
101837,1,2,-1
101838,22,25,-3
101973,199,241,-42
102004,22,18,4
102026,29,21,8
102065,1,2,-1
102111,26,29,-3
102114,0,1,-1
102117,1,2,-1
102121,12,15,-3
102157,2,3,-1
102165,67,70,-3
102166,7.01,8.01,-1
102180,5,7,-2
102212,18,12,6
102242,42,50,-8
102256,21,28,-7
102259,1,2,-1
102266,7,9,-2
102280,3.01,15.01,-12
102284,5.01,8.01,-3
102285,1,0,1
102290,18.01,20.01,-2
102305,24,30,-6
102354,14,11,3
102366,33,31,2
102393,7,17,-10
102419,0,1,-1
102421,23,33,-10
102426,12,10,2
102436,4,0,4
102442,48.02,30.02,18
102461,22,19,3
102462,29,38,-9
102494,28,30,-2
102546,116.01,117.01,-1
102551,9,10,-1
102591,147,83,64
102595,196,210,-14
102597,20,24,-4
102603,64.01,53.01,11
102605,24,27,-3
102608,59,61,-2
102611,2,3,-1
102624,54,60,-6
102632,0,1,-1
102639,20,23,-3
102682,6,4,2
102689,4,6,-2
102701,5,6,-1
102712,0,1,-1
102730,36,33,3
102733,22,25,-3
102742,34,37,-3
102779,30,33,-3
102800,27,23,4
102829,11,12,-1
102843,13.01,4.01,9
102850,17,20,-3
102862,5,6,-1
102867,42,61,-19
102871,44,47,-3
102872,0,2,-2
102888,10.5,11.5,-1
102901,16.5,8.5,8
102905,22.01,19.01,3
102917,9,10,-1
102918,25.01,33.01,-8
102928,24,15,9
102938,21,22,-1
102939,15,16,-1
102943,30,37,-7
102946,18,32,-14
102951,18,21,-3
102969,7,8,-1
102981,29,31,-2
102984,30,60,-30
102998,14,16,-2
102999,1,10,-9
103007,0,2,-2
103016,15,17,-2
103020,1,2,-1
103026,10,15,-5
103070,53.01,51.01,2
103102,6,4,2
103103,7.02,10.02,-3
103122,8,5,3
103146,67,85,-18
103153,82.02,90.02,-8
103176,7,3,4
103202,3.34,0.34,3
103243,4,5,-1
103246,30,32,-2
103247,80,92,-12
103254,8.02,12.02,-4
103268,5,6,-1
103277,27,30,-3
103356,138,144,-6
103361,18,21,-3
103367,95,98,-3
103374,90.01,66.01,24
103381,35.02,40.02,-5
103389,40,44,-4
103392,5,7,-2
103466,14,28,-14
103467,3,0,3
103468,2,0,2
103469,0,1,-1
103483,21,22,-1
103486,31,32,-1
103487,14,15,-1
103495,5,6,-1
103496,122.01,147.01,-25
103498,37,25,12
103513,21.02,12.02,9
103518,2,0,2
103535,8,6,2
103536,3,4,-1
103539,3,4,-1
103543,28,30,-2
103544,37,30,7
103545,10,11,-1
103559,3,5,-2
103568,9.02,12.02,-3
103578,30,46,-16
103602,1,2,-1
103671,1,2,-1
103672,1,2,-1
103674,17,19,-2
103676,1,1.67,-0.67
103717,5,8,-3
103798,69,95,-26
103829,46,52,-6
103849,51,57,-6
103864,5,9,-4
103879,34,25,9
103894,45.02,48.02,-3
103895,8,7,1
103897,1,3,-2
103903,16,15,1
103905,22.02,19.02,3
103910,1,3,-2
103913,65.02,50.02,15
103918,16,6,10
103920,6,3,3
103968,0,1,-1
103972,1,2,-1
103977,66,81,-15
103983,3,4,-1
103986,210,196,14
104027,27,23,4
104028,24,20,4
104036,31,33,-2
104055,42.02,51.02,-9
104096,4,6,-2
104106,1,5,-4
104112,50,49,1
104130,1,0,1
104131,12,10,2
104144,60,66,-6
104153,20,16,4
104177,20,50,-30
104202,33,45,-12
104213,3,6,-3
104231,12,13,-1
104242,22,23,-1
104244,2,3,-1
104268,1,3,-2
104293,23,27,-4
104300,174,176,-2
104304,4,5,-1
104310,4,1,3
104315,19,33,-14
104319,14,18,-4
104338,9,11,-2
104354,11.02,8.02,3
104363,14,16,-2
104390,39.02,51.02,-12
104394,99,102,-3
104403,10,8,2
104424,216,264,-48
104431,40,54,-14
104454,27,28,-1
104455,68.02,75.02,-7
104462,2,3,-1
104463,0,2,-2
104469,1,2,-1
104494,8,10,-2
104496,7,9,-2
104502,30,37,-7
104503,27.74,28.24,-0.5
104526,26.02,28.02,-2
104535,55,56,-1
104550,6,7,-1
104569,20,22,-2
104573,18,14,4
104578,19,20,-1
104580,21,22,-1
104614,0,1,-1
104616,9,0,9
104617,2,3,-1
104620,1,2,-1
104626,18.01,19.01,-1
104627,544,556,-12
104661,48,51,-3
104666,24,33,-9
104670,29,22,7
104690,16,18,-2
104700,0,1,-1
104702,8,9,-1
104703,18,17,1
104707,5,11,-6
104714,33.01,28.01,5
104727,0,1,-1
104759,22,23,-1
104762,2,3,-1
104766,0,1,-1
104770,4,5,-1
104773,23,18,5
104776,13,10,3
104777,12,18,-6
104778,12,16,-4
104792,17,19,-2
104794,19,24,-5
104798,11,14,-3
104799,16,11,5
104805,19,20,-1
104807,2,3,-1
104825,1,2,-1
104841,37,29,8
104846,41.02,50.02,-9
104865,28,31,-3
104870,0,2,-2
104886,87,105,-18
104890,0.3,0.1,0.2
104893,1,2,-1
104906,1,2,-1
104915,4,5,-1
104957,12,13,-1
104971,4,5,-1
105002,0,1,-1
105009,8.01,13.01,-5
105018,0,6,-6
105019,45,36,9
105030,60,68,-8
105031,117,134,-17
105032,22,3,19
105038,20,22,-2
105068,350,450,-100
105091,3,6,-3
105106,2,0,2
105120,8,9,-1
105124,43,45,-2
105127,7,8,-1
105145,1,2,-1
105154,10,9,1
105158,15,18,-3
105161,36,28,8
105166,129,148,-19
105217,13,14,-1
105222,29,31,-2
105229,14,17,-3
105238,2,0,2
105245,8,10,-2
105250,54,55,-1
105267,8,10,-2
105272,3,4,-1
105285,12,14,-2
105291,0,1,-1
105306,157,161,-4
105317,7,10,-3
105341,58,70,-12
105349,26,28,-2
105358,11,14,-3
105366,30,32,-2
105368,0.02,3.02,-3
105372,21,17,4
105383,23,12,11
105385,5,6,-1
105406,4,8,-4
105412,1,2,-1
105432,16,20,-4
105441,41,43,-2
105447,11,1,10
105448,4,2,2
105470,5,0,5
105492,7,9,-2
105498,6,5,1
105500,21,18,3
105513,2,3,-1
105515,25,26,-1
105518,4,7,-3
105542,64,48,16
105546,7,8,-1
105547,0,3,-3
105563,3,2,1
105566,28,30.01,-2.01
105583,18,22,-4
105586,15,45,-30
105601,43.01,46.01,-3
105604,20,23,-3
105611,102.01,111.01,-9
105632,18,12,6
105652,3,2,1
105656,7,10,-3
105676,19.01,22.01,-3
105682,31,34,-3
105707,33,21,12
105708,24,31,-7
105711,17,19,-2
105749,2,3,-1
105757,23.02,15.02,8
105770,7,8,-1
105771,3,6,-3
105779,29,31,-2
105857,4,5,-1
105858,10,13,-3
105874,106,112,-6
105904,1,11,-10
105930,31.02,22.02,9
105945,33,40,-7
105953,0,1,-1
105960,11,12,-1
105977,4,5,-1
105981,2,3,-1
105984,18,22,-4
105990,12,14,-2
105996,0,1,-1
106014,30,22,8
106027,41,42,-1
106036,6,7,-1
106039,9,8,1
106054,19,22,-3
106064,89.02,98.02,-9
106075,2.01,8.01,-6
106077,8,12,-4
106084,94,95,-1
106090,1,2,-1
106091,3,4,-1
106092,63,66,-3
106109,3,4,-1
106131,11,13,-2
106156,3,4,-1
106165,8,11,-3
106174,57,60,-3
106176,203,223,-20
106180,6.02,7.02,-1
106181,26,30,-4
106182,7,13,-6
106192,13,14,-1
106195,7,9,-2
106205,0,1,-1
106230,57,36,21
106235,3,0,3
106244,23,24,-1
106249,10,5,5
106262,29.02,23.02,6
106286,67.01,77.01,-10
106302,5,6,-1
106318,4,3,1
106319,3,2,1
106342,28,18,10
106343,2,1,1
106349,42.01,43.01,-1
106374,3,5,-2
106385,5,4,1
106386,19,25,-6
106415,0.01,5.01,-5
106440,28,48,-20
106446,49,57,-8
106471,1,2,-1
106482,0,2,-2
106483,8,9,-1
106512,10.03,13.03,-3
106514,5,6,-1
106516,146,156,-10
106571,3,4,-1
106586,10,11,-1
106598,4,6,-2
106604,4,5,-1
106608,33.02,58.02,-25
106610,16,13,3
106611,10,11,-1
106612,6,4,2
106638,7,8,-1
106642,0,2,-2
106643,2,5,-3
106649,2,5,-3
106667,23,26,-3
106668,0,2,-2
106669,6,8,-2
106672,15,17,-2
106673,7,8,-1
106674,11,14,-3
106682,2,0,2
106694,17.95,15.94,2.01
106697,104.01,124.01,-20
106703,75,90,-15
106704,10,3,7
106719,59,79,-20
